28
23
31
30
30
28
34
31
33
37
28
24
28
34
31
29
24
24
37
17
30
28
21
33
33
30
38
32
26
22
25
26
26
32
25
36
29
30
22
35
22
30
29
36
25
35
32
29
25
24
22
25
16
24
29
31
31
32
27
28
33
31
27
27
29
30
22
29
37
26
28
27
24
28
29
24
27
26
27
34
37
38
22
42
43
39
29
27
29
26
31
22
34
22
33
21
21
26
31
29
26
29
29
31
29
22
30
37
29
45
35
24
24
17
25
30
25
40
22
33
29
28
30
28
19
32
28
24
23
30
39
25
26
24
26
25
37
34
30
27
31
17
19
28
26
18
33
31
26
33
