34
29
49
47
36
38
34
34
42
36
37
32
28
32
47
24
32
30
41
36
29
29
40
41
31
49
42
31
30
34
29
37
34
42
35
41
32
43
36
39
35
32
40
25
32
47
28
35
38
43
35
25
36
33
30
30
32
33
33
42
42
41
33
39
42
34
34
45
45
28
31
36
42
39
26
33
42
27
29
35
28
38
49
33
36
30
40
39
35
21
42
42
33
37
40
36
30
35
30
27
25
29
45
39
46
43
36
34
40
33
23
42
37
35
30
28
50
31
33
37
31
30
27
32
38
33
33
36
35
39
41
28
27
29
34
36
32
46
35
30
24
31
35
45
37
22
37
30
38
32
32
43
32
38
34
33
41
36
41
24
32
30
38
35
39
40
32
30
39
36
32
31
36
45
40
39
29
31
36
29
28
29
41
35
37
32
35
30
41
42
43
31
34
30
23
31
37
47
27
21
37
29
40
36
29
31
35
35
37
38
43
35
37
28
45
45
38
43
40
44
33
37
35
33
50
52
38
24
33
25
33
24
35
33
36
30
33
26
34
32
35
36
31
37
35
41
41
38
20
29
33
42
39
25
39
32
30
39
39
36
25
37
36
36
30
31
33
19
37
33
34
20
35
37
37
35
32
32
30
30
43
26
35
41
41
48
31
32
35
41
29
37
40
32
40
37
33
34
37
38
26
33
32
36
31
34
31
39
25
29
45
35
37
40
39
35
32
32
39
30
42
41
41
33
32
36
30
36
43
37
30
42
30
42
28
42
24
37
45
36
21
36
48
34
38
37
34
37
23
45
38
43
29
39
48
24
34
40
46
29
23
36
32
30
35
31
40
33
44
33
30
27
32
44
31
33
31
37
30
39
42
39
30
35
35
33
40
29
35
32
40
27
29
23
46
27
39
31
40
35
37
31
36
33
27
37
32
33
38
27
40
46
41
45
39
32
28
42
32
30
39
44
36
23
36
23
39
32
37
35
25
41
38
43
35
47
27
35
33
31
34
34
33
31
35
37
41
36
38
37
39
43
30
32
40
37
45
23
36
38
29
32
38
29
18
46
40
39
33
26
37
34
31
36
41
36
27
36
36
34
39
39
36
34
40
34
32
28
33
39
36
44
31
30
37
28
30
34
27
35
36
40
32
30
38
38
39
38
31
29
32
31
37
25
33
34
35
32
31
40
33
43
30
43
42
31
38
31
32
40
36
33
30
32
46
28
42
33
33
27
39
27
40
39
33
31
30
37
37
29
29
32
30
26
28
25
31
32
34
39
38
36
39
39
53
45
29
30
36
31
38
34
37
37
38
35
39
27
34
47
34
23
36
42
31
35
38
27
44
40
30
45
38
27
29
33
28
40
48
39
43
