100.00,0.30
200.00,0.60
300.00,0.90
500.00,1.52
600.00,1.76
700.00,2.04
800.00,2.24
1000.00,2.68
1200.00,3.00
1600.00,3.56
1670.00,3.60
1750.00,3.68
1890.00,3.84
2200.00,4.00
3000.00,4.32
3200.00,4.48
3500.00,4.56
3800.00,4.64
4500.00,4.72
5000.00,4.80
8500.00,4.96
