0,6.01
0.93,5.73
1.89,5.32
2.86,4.92
3.83,4.7
4.8,4.53
5.76,4.46
6.73,4.16
7.7,3.87
8.67,3.72
9.63,3.58
10.58,3.4
11.59,3.13
12.54,2.87
13.5,2.77
14.49,2.61
