324.23,9.96
339.64,20.06
343.49,23.96
346.40,26.86
349.97,31.36
353.28,35.76
355.79,39.56
358.25,43.76
362.01,50.76
365.30,57.26
368.22,64.46
370.22,68.96
373.28,76.96
