1.20,-0.0004680
1.30,-0.0004841
1.60,-0.0004382
2.00,-0.0004819
2.60,-0.0004453
2.90,-0.0004441
3.40,-0.0004816
4.40,-0.0004403
5.00,-0.0004736
5.40,-0.0004355
5.50,-0.0004487
5.70,-0.0003667
6.20,-0.0004177
6.40,-0.0003625
6.70,-0.0004258
6.80,-0.0004531
7.00,-0.0004404
7.50,-0.0004646
7.70,-0.0004889
7.80,-0.0004772
7.80,-0.0004772
8.20,-0.0004315
8.40,-0.0004727
8.90,-0.0004867
9.10,-0.0004944
9.20,-0.0004558
9.40,-0.0004648
9.50,-0.0004589
9.50,-0.0004589
9.70,-0.0004567
10.10,-0.0004290
10.20,-0.0004293
10.50,-0.0004540
10.50,-0.0004570
10.90,-0.0004253
11.10,-0.0004493
11.70,-0.0004478
11.90,-0.0004785
12.20,-0.0004486
12.50,-0.0004802
12.80,-0.0004395
13.00,-0.0004044
13.20,-0.0003956
13.40,-0.0003569
13.60,-0.0003525
13.70,-0.0002594
13.90,-0.0002742
14.10,-0.0002825
14.70,-0.0001866
15.00,0.0000410
15.30,0.0002365
15.50,0.0004136
15.80,0.0007477
16.00,0.0009510
16.30,0.0012710
16.40,0.0014890
17.10,0.0019050
17.40,0.0021670
17.50,0.0024930
17.60,0.0028360
17.90,0.0033670
18.20,0.0036190
18.30,0.0038740
18.90,0.0044410
19.10,0.0047570
19.40,0.0055050
19.70,0.0061050
19.80,0.0064070
20.00,0.0068530
20.10,0.0070410
20.20,0.0071930
20.30,0.0073550
20.40,0.0076540
20.50,0.0078400
20.60,0.0079280
20.60,0.0079280
20.80,0.0081980
20.90,0.0082910
21.10,0.0083950
21.30,0.0085550
21.60,0.0089110
21.70,0.0090360
21.80,0.0093740
21.80,0.0093740
22.10,0.0094890
22.10,0.0095940
22.20,0.0098240
22.20,0.0099180
22.30,0.0099800
22.40,0.0100300
22.70,0.0101300
23.10,0.0102500
23.40,0.0103300
23.50,0.0104900
23.70,0.0106100
23.70,0.0107400
23.80,0.0107300
23.90,0.0108300
24.10,0.0108000
24.50,0.0107700
24.60,0.0107900
24.70,0.0107800
24.80,0.0107300
24.90,0.0107100
25.20,0.0106300
25.20,0.0106000
25.20,0.0106000
25.30,0.0104900
25.40,0.0105100
25.60,0.0104500
25.70,0.0104200
25.80,0.0103600
25.80,0.0103400
25.90,0.0103200
26.10,0.0102300
26.30,0.0102200
26.30,0.0101400
26.40,0.0100500
26.60,0.0100800
26.80,0.0100100
27.00,0.0099950
27.20,0.0100100
27.40,0.0101200
27.50,0.0101400
27.70,0.0101800
27.80,0.0101700
28.20,0.0103700
28.20,0.0104800
28.20,0.0106100
28.30,0.0108100
28.40,0.0109000
28.80,0.0111100
28.80,0.0111100
29.10,0.0115200
29.30,0.0117700
29.30,0.0117700
29.50,0.0121800
29.80,0.0124700
30.00,0.0128000
30.00,0.0135600
30.10,0.0137800
30.20,0.0140200
30.60,0.0144600
30.80,0.0147200
31.00,0.0150300
31.00,0.0154700
31.20,0.0161300
31.70,0.0165900
31.70,0.0165900
31.90,0.0172800
